,0,1,2,3,4,5
4375,87.0,3:27.37,Poland,5rA,Nassau,25.05.2014
4376,,,Malgorzata Holub-Kowalik,(52.6),30.10.92,POL
4377,,,Patrycyja Wyciszkiewicz,(51.5),08.01.94,POL
4378,,,Joanna Linkiewicz,(52.2),02.05.90,POL
4379,,,Justyna Swiety-Ersetic,(51.1),03.12.92,POL
4380,87.0,3:27.37,University of Florida,1h3,Bloomington,28.05.2022
4381,,,Anna Hall,,23.03.01,USA
4382,,,Sterling Lester,,13.11.00,USA
4383,,,Taylor Manson,(51.66),29.09.99,USA
4384,,,Talitha Diggs,(51.24),22.08.02,USA
4385,87.0,3:27.38,Germany,5,Bydgoszcz,20.06.2004
4386,,,Jana Neubert,(53.2),30.08.84,GER
4387,,,Ulrike Urbansky,(51.8),06.04.77,GER
4388,,,Claudia Hoffman,(51.30),10.12.82,GER
4389,,,Claudia Marx,(51.04),16.09.78,GER
4390,87.0,3:27.38,Belarus,6h1,Athínai,27.08.2004
4391,,,Natalya Sologub,(52.7),31.03.75,BLR
4392,,,Irina Khlyustova,(51.9),25.08.78,BLR
4393,,,Ilona Usovich,(51.94),14.11.82,BLR
4394,,,Sviatlana Usovich,(50.88),14.10.80,BLR
4395,87.0,3:27.38,Ukraina,4,Moskva,17.08.2013
4396,,,Darya Prystupa,(52.5e),26.11.87,UKR
4397,,,Olga Lyakhova,(51.2e),18.03.92,UKR
4398,,,Alina Lohvynenko,(52.50),18.07.90,UKR
4399,,,Natalya Pyhyda,(51.18),30.01.81,UKR
4400,87.0,3:27.38,University of Florida,1rA,Gainesville,05.04.2014
4401,,,Robin Reynolds,,22.02.94,USA
4402,,,Lanie Whittaker,,21.05.91,USA
4403,,,Destinee Gause,,04.04.94,USA
4404,,,Ebony Eutsey,,03.05.92,USA
4405,88.0,3:27.39,Europe,4,Montréal,24.08.1979
4406,,,Karoline Käfer,(53.0),31.10.54,AUT
4407,,,Jarmila Kratochvílová,(52.5),26.01.51,CZE
4408,,,Elke Decker,(51.9),23.02.57,FRG
4409,,,Irena Szewinska,(49.8),24.05.46,POL
4410,88.0,3:27.39,Bulgaria,1,Stara Zagor,04.08.1985
4411,,,Malena Andonova,,06.05.57,BUL
4412,,,Yordanka Krumova,,09.05.59,BUL
4413,,,Svobodka Damyanova,,13.07.55,BUL
4414,,,Rositza Stamenova,,06.03.55,BUL
4415,88.0,3:27.39,Russia,3h2,Edmonton,11.08.2001
4416,,,Natalya Shevtsova,(52.9),17.12.74,RUS
4417,,,Irina Rosikhina,(51.9),11.05.75,RUS
4418,,,Anastasiya Kapachinskaya,(51.47),21.11.79,RUS
4419,,,Oleysa Zykina,(51.12),07.10.80,RUS
4420,88.0,3:27.39,Nigeria,2h2,Moskva,16.08.2013
4421,,,Patience Okon George,(52.2e),25.11.91,NGR
4422,,,Bukola Abogunloko,(53.5e),18.08.94,NGR
4423,,,Omolara Omotosho,(51.76),25.05.93,NGR
4424,,,Regina George,(49.93),17.02.91,NGR
4425,88.0,3:27.4,Federal Republic of German,4,Nice,17.08.1975
4426,,,Dagmar Führmann,,06.04.54,FRG
4427,,,Rita Wilden,,09.10.47,FRG
4428,,,Erika Weinstein,,06.01.50,FRG
4429,,,Elke Barth,,19.10.56,FRG
4430,88.0,3:27.4,Soviet Union,1,Helsinki,31.08.1975
4431,,,Lyubov Ivanova,,24.08.55,MDA
4432,,,Nadezhda Ilyina,,24.01.49,RUS
4433,,,Inta Klimovicha,,14.12.51,LAT
4434,,,Ingrida Barkane,,18.01.48,LAT
4435,88.0,3:27.40,Great Britain & N.I.,3,Berlin,11.08.2018
4436,,,Zoey Clark,(52.5),25.10.94,GBR
4437,,,Anyika Onuora,(51.9),28.10.84,GBR
4438,,,Amy Allcock,(51.48),24.08.93,GBR
4439,,,Eilidh Doyle,(51.50),20.02.87,GBR
4440,88.0,3:27.40,The Netherlands,4h1,Ad-Dawhah,05.10.2019
4441,,,Lieke Klaver,(52.3e),20.08.98,NED
4442,,,Lisanne de Witte,(50.6e),10.09.92,NED
4443,,,Bianca Baak,(52.4),25.01.92,NED
4444,,,Franke Bolt,(52.1),08.06.80,NED
4445,89.0,3:27.41,Canada,4,Helsinki,14.08.1983
4446,,,Charmaine Crooks,(51.95),08.08.62,CAN
4447,,,Jillian Richardson,(51.95),10.03.65,CAN
4448,,,Molly Killingbeck,(52.43),03.02.59,CAN
4449,,,Marita Payne,(51.08),07.10.60,CAN
4450,89.0,3:27.41,Jamaica,3,Berkeley,14.07.1984
4451,,,Andrea Thomas,,03.08.68,JAM
4452,,,Cynthia Green,,10.09.60,JAM
4453,,,Ilrey Oliver,,02.09.62,JAM
4454,,,Cathy Rattray-Williams,,19.08.63,JAM
4455,89.0,3:27.41,Moskva 1,1,Kazan,20.07.2008
4456,,,Natalya Nazarova,,22.05.79,RUS
4457,,,Kseniya Zadorina,,02.03.87,RUS
4458,,,Tatyana Levina,,28.02.77,RUS
4459,,,Natalya Ivanova,,25.06.81,RUS
4460,89.0,3:27.41,Cuba,5h1,London,10.08.2012
4461,,,Aymeé Martínez,(51.7),17.11.88,CUB
4462,,,Diosmely Peña,(52.7),12.06.85,CUB
4463,,,Yaneisi Borlot,(52.03),18.02.91,CUB
4464,,,Daysurami Bonne,(51.01),09.03.88,CUB
4465,89.0,3:27.42,"Spartak, URS",4,Kyiv,24.06.1984
4466,,,Yevgeniya Zhdanova,,21.07.66,RUS
4467,,,Irina Zakharova,,28.02.64,RUS
4468,,,Nadezhda Loboyko,,07.09.61,RUS
4469,,,Yelena Yefimova,,61,BLR
4470,89.0,3:27.42,Canada,6,Tokyo,01.09.1991
4471,,,Rosey Edeh,(51.9),13.08.66,CAN
4472,,,Karen Clarke,(52.1),07.10.71,CAN
4473,,,Cheryl Allen,(52.51),08.03.72,CAN
4474,,,Charmaine Crooks,(50.89),08.08.62,CAN
4475,89.0,3:27.42,World All-Stars,4rA,Philadelphi,25.04.2009
4476,,,Ajoke Odumosu,(52.6),27.10.87,NGR
4477,,,Cydonie Mothersill,(52.3),19.03.78,CAY
4478,,,Clora Williams,(53.19),26.11.83,JAM
4479,,,Aliann Pompey,(51.86),09.03.78,GUY
4480,89.0,3:27.43,University of Florida,2r1,Gainesville,06.04.2013
4481,,,Robin Reynolds,,22.02.94,USA
4482,,,Lanie Whittaker,,21.05.91,USA
4483,,,Destinee Gause,,04.04.94,USA
4484,,,Ebony Eutsey,,03.05.92,USA
4485,89.0,3:27.43,Australia,5,Gold Coast,14.04.2018
4486,,,Anneliese Rubie,(51.60),22.04.92,AUS
4487,,,Caitlin Sargent-Jones,(52.07),14.06.92,AUS
4488,,,Lauren Wells,(52.73),03.08.88,AUS
4489,,,Morgan Mitchell,(51.03),03.10.94,AUS
4490,89.0,3:27.44,Germany,3h2,Stuttgart,21.08.1993
4491,,,Heike Meißner,(52.1),29.01.70,GER
4492,,,Sandra Seuser,(52.2),17.04.66,GER
4493,,,Anja Rücker,(51.01),20.12.72,GER
4494,,,Linda Kisabaka,(52.15),09.04.69,GER
4495,89.0,3:27.44,Ukraina,4h1,Beijing,22.08.2008
4496,,,Oksana Shcherbak,(52.65e,24.02.82,UKR
4497,,,Tatyana Petlyuk,(52.56e,22.02.82,UKR
4498,,,Kseniya Karandyuk,(52.06),21.06.86,UKR
4499,,,Natalya Pyhyda,(50.17),30.01.81,UKR
4500,89.0,3:27.44,Italy,6rA,Nassau,25.05.2014
4501,,,Chiara Bazzoni,(52.8),05.07.84,ITA
4502,,,Maria Enrica Spacca,(51.8),20.03.86,ITA
4503,,,Elena Maria Bonfanti,(52.6),09.07.88,ITA
4504,,,Libania Grenot,(50.2),12.07.83,ITA
4505,90.0,3:27.45,Cuba,1,Mar del Pla,25.03.1995
4506,,,Surella Morales,,16.06.63,CUB
4507,,,Nancy McLeon,,01.05.71,CUB
4508,,,Idalmis Bonne,,02.02.71,CUB
4509,,,Daisy Julia Duporty,,09.02.71,CUB
4510,90.0,3:27.45,Australia,7,Rio de Jane,20.08.2016
4511,,,Jessica Thornton,(52.8),12.04.98,AUS
4512,,,Anneliese Rubie,(51.2),22.04.92,AUS
4513,,,Caitlin Sargent-Jones,(52.86),14.06.92,AUS
4514,,,Morgan Mitchell,(50.52),03.10.94,AUS
4515,90.0,3:27.45,Germany,6,London,13.08.2017
4516,,,Ruth Sophia Spelmeyer-Preu,(51.9),19.09.90,GER
4517,,,Laura Müller,(51.7),11.12.95,GER
4518,,,Nadine Gonska,(52.43),23.01.90,GER
4519,,,Hannah Mergenthaler,(51.47),09.03.97,GER
4520,90.0,3:27.46,University of Tennessee,3,Sacramento,11.06.2005
4521,,,LaTonya Loche,(53.8),08.10.85,USA
4522,,,Patricia Hall,(51.6),16.10.82,JAM
4523,,,Courtney Champion,(51.1),10.06.86,USA
4524,,,Antoinette Gorham,(51.0),30.12.83,USA
4525,90.0,3:27.46,Jamaica,1,Toluca,20.07.2008
4526,,,Christine Day,,23.08.86,JAM
4527,,,Bobbi-Gaye Wilkins-Gooden,,10.09.88,JAM
4528,,,Anastasia Le-Roy,,11.09.87,JAM
4529,,,Nickeisha Wilson,,28.07.86,JAM
4530,90.0,3:27.47,Russia,1,Izmir,20.08.2005
4531,,,Anastasiya Ovchinnikova,,16.10.84,RUS
4532,,,Natalya Ivanova,,25.06.81,RUS
4533,,,Yelena Migunova,,04.01.84,RUS
4534,,,Natalya Nazarova,,22.05.79,RUS
4535,90.0,3:27.47,University of Florida,1h2,Eugene,10.06.2021
4536,,,Taylor Manson,,29.09.99,USA
4537,,,Sterling Lester,,13.11.00,USA
4538,,,Doneisha Anderson,(52.20),21.09.00,BAH
4539,,,Talitha Diggs,(50.46),22.08.02,USA
4540,90.0,3:27.48,Ireland,4h3,Daegu,02.09.2011
4541,,,Marian Andrews-Heffernan,(53.4e),16.04.82,IRL
4542,,,Joane Cuddihy,(49.9e),11.05.84,IRL
4543,,,Claire Bergin,(52.60),01.02.85,IRL
4544,,,Michelle Carey,(51.54),20.02.81,IRL
4545,90.0,3:27.48,Ukraina,6,Ad-Dawhah,06.10.2019
4546,,,Kateryna Klymyuk,(52.8),02.06.95,UKR
4547,,,Olga Lyakhova,(51.3),18.03.92,UKR
4548,,,Tetyana Melnyk,(52.6),02.04.95,UKR
4549,,,Anna Ryzhykova,(50.7),24.11.89,UKR
4550,91.0,3:27.49,Italy,3,Amsterdam,10.07.2016
4551,,,Maria Benedicta Chigbolu,(52.6e),27.07.89,ITA
4552,,,Maria Enrica Spacca,(51.6e),20.03.86,ITA
4553,,,Chiara Bazzoni,(53.40),05.07.84,ITA
4554,,,Libania Grenot,(49.73),12.07.83,ITA
4555,91.0,3:27.49,Poland,1rA,Yokohama,12.05.2019
4556,,,Malgorzata Holub-Kowalik,(52.6),30.10.92,POL
4557,,,Patrycyja Wyciszkiewicz,(51.1),08.01.94,POL
4558,,,Anna Kielbasinska,(52.1),26.06.90,POL
4559,,,Justyna Swiety-Ersetic,(51.6),03.12.92,POL
4560,91.0,3:27.5,Great Britain & N.I.,3,Moskva,01.08.1980
4561,,,Linsey McDonald,(52.9),12.02.64,GBR
4562,,,Michelle Scutt,(50.9),17.06.60,GBR
4563,,,Joslyn Hoyte-Smith,(51.3),16.12.54,GBR
4564,,,Donna Hartley,(51.8),01.05.55,GBR
4565,91.0,3:27.50,German Democratic Republic,1,Vilnius,25.06.1978
4566,,,Christiane Marquardt,,13.11.58,GDR
4567,,,Bettina Buse,,28.06.55,GDR
4568,,,Karin Roßley,,05.04.57,GDR
4569,,,Christina Lathan,,28.02.58,GDR
4570,91.0,3:27.50,Germany,2h1,Helsinki,13.08.1994
4571,,,Karin Janke,(52.7),14.10.63,GER
4572,,,Uta Rohländer-Fromm,(50.9),30.06.69,GER
4573,,,Linda Kisabaka,(51.64),09.04.69,GER
4574,,,Anja Rücker,(52.22),20.12.72,GER
4575,91.0,3:27.50,University of Texas,1,Eugene,01.06.1996
4576,,,Dana Riley,(53.6),06.09.75,USA
4577,,,Suziann Reid,(51.8),14.01.77,USA
4578,,,Donna Howard,(51.5),28.08.74,USA
4579,,,Toya Brown,(50.6),23.09.75,USA
4580,91.0,3:27.50,United States,2,Winnipeg,30.07.1999
4581,,,Yulanda Nelson,,19.10.76,USA
4582,,,Michelle Collins,,12.02.71,USA
4583,,,Andrea Anderson,,17.09.77,USA
4584,,,Shanelle Porter,,20.01.72,USA
4585,91.0,3:27.50,University of Florida,2r2,Gainesville,17.04.2021
4586,,,Taylor Manson,,29.09.99,USA
4587,,,Sterling Lester,,13.11.00,USA
4588,,,Doneisha Anderson,,21.09.00,BAH
4589,,,Talitha Diggs,,22.08.02,USA
4590,91.0,3:27.51,Jamaica,5,Los Angeles,11.08.1984
4591,,,Ilrey Oliver,(51.82),02.09.62,JAM
4592,,,Cynthia Green,(51.89),10.09.60,JAM
4593,,,Cathy Rattray-Williams,(51.53),19.08.63,JAM
4594,,,Grace Jackson,(52.27),14.06.61,JAM
4595,91.0,3:27.51,Jamaica,6,Roma,06.09.1987
4596,,,Cathy Rattray-Williams,(51.8),19.08.63,JAM
4597,,,Sandra Farmer-Patrick,(52.6),18.08.62,JAM
4598,,,Ilrey Oliver,(51.78),02.09.62,JAM
4599,,,Sandie Richards,(51.31),06.11.68,JAM
4600,91.0,3:27.51,Nigeria,1,Harare,18.09.1995
4601,,,Omolade Akinremi,,13.09.74,NGR
4602,,,Caroline Avbovbede,,71,NGR
4603,,,Saidat Onanuga,,18.06.74,NGR
4604,,,Fatima Yusuf,,02.05.71,NGR
4605,91.0,3:27.51,Czech Republic,1,Nadderud,09.07.2000
4606,,,Jitka Burianová,,17.01.77,CZE
4607,,,Ludmila Formanová,,02.01.74,CZE
4608,,,Hana Benesová,,19.04.75,CZE
4609,,,Helena Fuchsová,,03.06.65,CZE
4610,91.0,3:27.51,Cuba,1,Rio de Jane,28.07.2007
4611,,,Aymeé Martínez,,17.11.88,CUB
4612,,,Daimí Pernía,,27.12.76,CUB
4613,,,Zulia Calatayud,,09.11.79,CUB
4614,,,Indira Terrero,,29.11.85,CUB
4615,91.0,3:27.51,University of Florida,1h1,Jacksonvill,29.05.2021
4616,,,Taylor Manson,,29.09.99,USA
4617,,,Sterling Lester,,13.11.00,USA
4618,,,Doneisha Anderson,(51.09),21.09.00,BAH
4619,,,Talitha Diggs,(51.54),22.08.02,USA
4620,92.0,3:27.52,France,4,München,10.09.1972
4621,,,Martine Duvivier,(53.0),04.01.53,FRA
4622,,,Colette Besson,(52.1),07.04.46,FRA
4623,,,Bernadette Martin,(51.8),13.09.51,FRA
4624,,,Nicole Duclos,(50.6),15.08.47,FRA
4625,92.0,3:27.52,University of Arkansas,1h1,Eugene,09.06.2022
4626,,,Morgan Burks-Magee,,06.03.99,USA
4627,,,Rosaline Effiong,,08.05.01,USA
4628,,,Jada Baylark,(52.74),17.10.97,USA
4629,,,Britton Wilson,(50.78),13.11.00,USA
4630,92.0,3:27.53,University of Florida,1,Austin,06.06.1992
4631,,,Nekita Beasley,(53.9),29.03.69,USA
4632,,,Michelle Freeman,(52.1),05.05.69,JAM
4633,,,Kim Mitchell,(50.9),11.01.71,USA
4634,,,Sherri Howard,(50.6),01.06.62,USA
4635,92.0,3:27.53,University of South Caroli,1r2,Gainesville,30.03.2019
4636,,,Stephanie Davis,,07.02.99,USA
4637,,,Aliyah Abrams,,03.04.97,GUY
4638,,,Tatyana Mills,(54.24),,JAM
4639,,,Wadeline Jonathas,(50.03),19.02.98,HAI
4640,92.0,3:27.54,"Lithuania, URS",3,Moskva,22.06.1983
4641,,,Anna Ambraziené,,14.04.55,LTU
4642,,,Margarita Jesevicien?,,10.12.61,LTU
4643,,,Aldona Mendzorit?,,23.01.61,LTU
4644,,,Tereza Valiulien?,,22.06.60,LTU
4645,92.0,3:27.54,Czech Republic,5,Budapest,23.08.1998
4646,,,Jitka Burianová,(53.11),17.01.77,CZE
4647,,,Ludmila Formanová,(52.32),02.01.74,CZE
4648,,,Hana Benesová,(51.85),19.04.75,CZE
4649,,,Helena Fuchsová,(50.26),03.06.65,CZE
4650,92.0,3:27.54,Cuba,3h1,Sevilla,28.08.1999
4651,,,Daisy Julia Duporty,(53.3),09.02.71,CUB
4652,,,Zulia Calatayud,(51.3),09.11.79,CUB
4653,,,Yudalis Díaz,(52.00),20.09.79,CUB
4654,,,Idalmis Bonne,(50.97),02.02.71,CUB
4655,92.0,3:27.54,France,6,Edmonton,12.08.2001
4656,,,Francine Landre,(51.8),26.07.70,FRA
4657,,,Anita Mormand,(51.9),20.02.71,FRA
4658,,,Sylvanie Morandis,(51.97),14.07.79,FRA
4659,,,Marie-Louise Bévis,(51.84),12.10.72,FRA
4660,93.0,3:27.56,Sverdlovskiy region - 1,1,Cheboksary,24.07.2011
4661,,,Kseniya Aksyonova,,14.01.88,RUS
4662,,,Anastasiya Ott,,07.09.88,RUS
4663,,,Tatyana Veshkurova,,23.09.81,RUS
4664,,,Olesya Krasnomovets,,08.07.79,RUS
4665,93.0,3:27.57,United States,5,Helsinki,14.08.1983
4666,,,Roberta Belle,(53.63),29.09.58,USA
4667,,,Easter Gabriel,(52.08),15.06.60,USA
4668,,,Rosalyn Bryant,(51.41),07.01.56,USA
4669,,,Denean Hill,(50.45),05.10.64,USA
4670,93.0,3:27.57,Spain,7,Tokyo,01.09.1991
4671,,,Julia Merino,(52.2),03.03.71,ESP
4672,,,Blanca Lacambra,(52.0),28.08.65,ESP
4673,,,Sandra Myers,(50.85),04.01.61,ESP
4674,,,Gregoria Ferrer,(52.56),04.06.63,ESP
4675,93.0,3:27.57,University of California L,2h1,Austin,10.06.2004
4676,,,Sani Roseby,(53.4),05.02.82,USA
4677,,,Sheena Tosta,(50.6),01.10.82,USA
4678,,,Aida McKinnon,(53.3),18.04.81,TTO
4679,,,Monique Henderson,(50.3),18.02.83,USA
4680,93.0,3:27.57,Nigeria,5,Moskva,17.08.2013
4681,,,Omolara Omotosho,(52.4e),25.05.93,NGR
4682,,,Patience Okon George,(51.2e),25.11.91,NGR
4683,,,Bukola Abogunloko,(54.29),18.08.94,NGR
4684,,,Regina George,(49.67),17.02.91,NGR
4685,93.0,3:27.57,Italy,5h2,Ad-Dawhah,05.10.2019
4686,,,Maria Benedicta Chigbolu,(52.1e),27.07.89,ITA
4687,,,Ayomide Folorunso,(52.0e),17.10.96,ITA
4688,,,Giancarla Trevisan,(52.3),17.02.93,ITA
4689,,,Raphaela Boaheng Lukudo,(51.2),29.07.94,ITA
4690,93.0,3:27.58,University of Arkansas,1h1,College Sta,29.05.2021
4691,,,Paris Peoples,,27.05.00,USA
4692,,,Morgan Burks-Magee,,06.03.99,USA
4693,,,Shafiqua Maloney,(50.97),27.02.99,VIN
4694,,,Tiana Wilson,(51.87),19.07.00,USA
4695,94.0,3:27.59,Germany,2,London,09.09.1994
4696,,,Karin Janke,(53.3),14.10.63,GER
4697,,,Uta Rohländer-Fromm,(51.2),30.06.69,GER
4698,,,Heike Meißner,(51.28),29.01.70,GER
4699,,,Anja Rücker,(51.89),20.12.72,GER
4700,94.0,3:27.59,Russia,1,Kaunas,19.07.2009
4701,,,Anna Sedova,,20.09.88,RUS
4702,,,Kseniya Zadorina,,02.03.87,RUS
4703,,,Kseniya Ryzhova,,19.04.87,RUS
4704,,,Kseniya Aksyonova,,14.01.88,RUS
4705,94.0,3:27.59,Texas A&M University,2,Eugene,08.06.2013
4706,,,Olivia Ekponé,(53.2),05.01.93,USA
4707,,,Blessning Mayungbe,(51.3),15.04.92,NGR
4708,,,LaKeidra Stewart,(52.80),08.10.89,USA
4709,,,Kamaria Brown,(50.27),21.12.92,USA
4710,94.0,3:27.59,France,4h1,London,12.08.2017
4711,,,Déborah Sananes,(52.8),26.10.95,FRA
4712,,,Estelle Perrossier,(51.5),12.01.90,FRA
4713,,,Agnès Raharolahy,(51.59),07.11.92,FRA
4714,,,Elea Mariama Diarra,(51.62),08.03.90,FRA
4715,94.0,3:27.60,Czechoslovakia,3h1,Helsinki,13.08.1983
4716,,,Milena Strnadová,(53.32),23.05.61,CZE
4717,,,Zuzana Moravciková,(52.10),30.12.56,CZE
4718,,,Tatána Kocembová,(50.24),02.05.62,CZE
4719,,,Jarmila Kratochvílová,(51.94),26.01.51,CZE
4720,94.0,3:27.60,France,7,Roma,06.09.1987
4721,,,Nathalie Simon,,14.04.62,FRA
4722,,,Nadine Debois,,25.09.61,FRA
4723,,,Helene Huart,(51.53),19.06.65,FRA
4724,,,Fabienne Ficher,(51.23),25.04.66,FRA
4725,94.0,3:27.60,UNA-Sprint Capitol,1,Raleigh,01.04.2000
4726,,,Youlanda Warren,,13.03.72,USA
4727,,,LaTasha Colander,,23.08.76,USA
4728,,,Julian Reynolds,,02.11.77,USA
4729,,,Michelle Collins,,12.02.71,USA
4730,94.0,3:27.60,United States,1,Grosseto,18.07.2004
4731,,,Alexandra Anderson,,28.01.87,USA
4732,,,Ashlee Kidd,,26.07.85,USA
4733,,,Stephanie Smith,,27.06.85,USA
4734,,,Natasha Hastings,,23.07.86,USA
4735,94.0,3:27.60,Ukraina,2rA,Bergen,20.06.2010
4736,,,Darya Prystupa,(52.3e),26.11.87,UKR
4737,,,Anastasiya Rabchenyuk,(51.9e),14.09.83,UKR
4738,,,Alina Lohvynenko,(52.11),18.07.90,UKR
4739,,,Antonina Yefremova,(51.27),19.07.81,UKR
4740,94.0,3:27.60,Poland,4,Amsterdam,10.07.2016
4741,,,Ewelina Ptak,(53.2e),20.03.87,POL
4742,,,Malgorzata Holub-Kowalik,(51.1e),30.10.92,POL
4743,,,Patrycyja Wyciszkiewicz,(52.33),08.01.94,POL
4744,,,Justyna Swiety-Ersetic,(50.88),03.12.92,POL
4745,94.0,3:27.60,Germany,5,Amsterdam,10.07.2016
4746,,,Laura Müller,(52.6e),11.12.95,GER
4747,,,Friederike Möhlenkamp,(51.3e),19.11.92,GER
4748,,,Lara Hoffmann,(52.05),25.03.91,GER
4749,,,Ruth Sophia Spelmeyer-Preu,(51.56),19.09.90,GER
4750,94.0,3:27.60,Poland,1rA,Villeneuve,25.06.2017
4751,,,Iga Baumgart-Witan,(52.70),11.04.89,POL
4752,,,Patrycyja Wyciszkiewicz,(51.34),08.01.94,POL
4753,,,Martyna Dabrowska,(52.25),05.04.94,POL
4754,,,Malgorzata Holub-Kowalik,(51.31),30.10.92,POL
4755,95.0,3:27.61,Bulgaria,6,London,21.08.1983
4756,,,Svobodka Damyanova,,13.07.55,BUL
4757,,,Rositza Stamenova,,06.03.55,BUL
4758,,,Galina Penkova,,18.05.58,BUL
4759,,,Katya Ilieva,,03.01.63,BUL
4760,95.0,3:27.61,France,6,Budapest,23.08.1998
4761,,,Francine Landre,(52.47),26.07.70,FRA
4762,,,Anita Mormand,(51.65),20.02.71,FRA
4763,,,Marie-Francoise Opheltès,(51.73),05.07.72,FRA
4764,,,Viviane Dorsile,(51.76),01.06.67,FRA
4765,95.0,3:27.61,Germany,4,Berlin,23.08.2009
4766,,,Fabienne Kohlmann,(52.82),06.11.89,GER
4767,,,Sorina Nwachukwu,(52.07),21.08.87,GER
4768,,,Esther Cremer,(51.51),29.03.88,GER
4769,,,Claudia Hoffman,(51.21),10.12.82,GER
4770,95.0,3:27.61,University of Florida,1rB,Austin,30.03.2013
4771,,,Robin Reynolds,,22.02.94,USA
4772,,,Lanie Whittaker,,21.05.91,USA
4773,,,Destinee Gause,,04.04.94,USA
4774,,,Ebony Eutsey,(51.51),03.05.92,USA
4775,95.0,3:27.61,Jamaica,3,Lima,10.08.2019
4776,,,Stephenie Ann McPherson,,25.11.88,JAM
4777,,,Tiffany James,,31.01.97,JAM
4778,,,Natoya Goule,,30.03.91,JAM
4779,,,Roneisha McGregor,,09.10.97,JAM
4780,95.0,3:27.62,"Russia, URS",1,Bucuresti,15.05.1983
4781,,,Yelena Didilenko,,20.04.61,RUS
4782,,,Larisa Krylova,,18.10.55,RUS
4783,,,Tatyana Litvinova,,20.11.56,RUS
4784,,,Natalya Alyoshina,,05.04.56,RUS
4785,95.0,3:27.62,University of Florida,2,Austin,29.03.2014
4786,,,Robin Reynolds,(51.3),22.02.94,USA
4787,,,Lanie Whittaker,(53.0),21.05.91,USA
4788,,,Destinee Gause,(51.7),04.04.94,USA
4789,,,Ebony Eutsey,(51.6),03.05.92,USA
4790,95.0,3:27.63,Canada,2h1,Seoul,30.09.1988
4791,,,Charmaine Crooks,,08.08.62,CAN
4792,,,Esmie Lawrence,,19.11.61,CAN
4793,,,Marita Payne,(50.2),07.10.60,CAN
4794,,,Jillian Richardson,,10.03.65,CAN
4795,95.0,3:27.63,Africa,2,Durham,12.08.1994
4796,,,Olabisi Afolabi,(52.4),31.10.75,NGR
4797,,,Argentina Paulino,(52.6),07.07.73,MOZ
4798,,,Nezha Bidouane,(51.7),18.09.69,MAR
4799,,,Fatima Yusuf,(50.9),02.05.71,NGR
4800,95.0,3:27.63,Jamaica,2,Victoria,28.08.1994
4801,,,Revoli Campbell,,04.07.72,JAM
4802,,,Deon Hemmings,,09.10.68,JAM
4803,,,Inez Turner,,03.12.72,JAM
4804,,,Sandie Richards,,06.11.68,JAM
4805,95.0,3:27.63,Italy,1h1,Berlin,10.08.2018
4806,,,Maria Benedicta Chigbolu,(52.6),27.07.89,ITA
4807,,,Ayomide Folorunso,(51.3),17.10.96,ITA
4808,,,Raphaela Boaheng Lukudo,(51.34),29.07.94,ITA
4809,,,Libania Grenot,(52.38),12.07.83,ITA
4810,96.0,3:27.64,University of Texas,1rB,Philadelphi,26.04.2003
4811,,,Naleya Keasha Downer,(53.0),27.01.80,JAM
4812,,,Moushami Robinson,(51.7),13.04.81,USA
4813,,,Raasin McIntosh,(51.1),29.04.82,USA
4814,,,Sanya Richards,(51.8),26.02.85,JAM
4815,96.0,3:27.64,University of Texas,1,Eugene,11.06.2016
4816,,,Chrisann Gordon,(52.0),18.09.94,JAM
4817,,,Morolake Akinosun,(53.1),17.05.94,USA
4818,,,Zola Golden,(52.13),20.06.97,USA
4819,,,Courtney Okolo,(50.45),15.03.94,USA
4820,96.0,3:27.64,University of Southern Cal,1h1,Eugene,08.06.2017
4821,,,Cameron Pettigrew,(52.1),17.04.95,USA
4822,,,Amalie Hammild Iuel,(52.4),17.04.94,NOR
4823,,,Kyra Constantine,(52.30),01.08.98,CAN
4824,,,Kendall Ellis,(51.83),08.03.96,USA
4825,96.0,3:27.65,Soviet Union,2,Zagreb,19.07.1987
4826,,,Yelena Vinogradova,,28.03.64,RUS
4827,,,Tatyana Ledovskaya,,21.05.66,BLR
4828,,,Larisa Lesnykh,,29.06.64,RUS
4829,,,Lyudmila Dzhigalova,,22.01.62,UKR
4830,96.0,3:27.65,Belarus,3h1,Helsinki,13.08.2005
4831,,,Natalya Sologub,(51.9e),31.03.75,BLR
4832,,,Anzhela Zhalnerchik,(54.0e),13.08.75,BLR
4833,,,Anna Kozak,(51.73),22.06.74,BLR
4834,,,Ilona Usovich,(50.02),14.11.82,BLR
4835,96.0,3:27.65,Africa,6,Athínai,17.09.2006
4836,,,Ami Mbacké Thiam,(51.9e),10.11.76,SEN
4837,,,Louise Ayétotché,(51.1e),03.06.75,CIV
4838,,,Amantle Montsho,(52.93),04.07.83,BOT
4839,,,Christina Ekpukpon,(51.76),02.06.85,NGR
4840,96.0,3:27.65,University of Texas,2rB,Austin,30.03.2013
4841,,,Danielle Dowie,,05.05.92,JAM
4842,,,Briana Nelson,,18.07.92,USA
4843,,,Kendra Chambers,,09.01.90,USA
4844,,,Courtney Okolo,(51.39),15.03.94,USA
4845,96.0,3:27.65,University of Florida,1,Gainesville,28.04.2017
4846,,,Taylor Sharpe,,02.12.96,CAN
4847,,,Sharrika Barnett,,16.04.97,USA
4848,,,Kyra Jefferson,,23.09.94,USA
