Jahr,Note,Bundesland,Anzahl,Anteil in Prozent
2019,2.0,TH,364,5.353728489483748
2019,2.1,TH,370,5.441976761288425
2019,2.2,TH,374,5.500808942491543
2019,2.3,TH,407,5.986174437417267
2019,2.4,TH,412,6.059714663921165
2019,2.5,TH,350,5.147815855272834
2019,2.6,TH,374,5.500808942491543
2019,2.7,TH,306,4.500661862038535
2019,2.8,TH,317,4.66245036034711
2019,2.9,TH,291,4.280041182526842
2019,3.0,TH,235,3.4563906456831885
2019,3.1,TH,183,2.6915722900426533
2019,3.2,TH,146,2.147374613913811
2019,3.3,TH,83,1.2207677599647007
2019,3.4,TH,50,0.7354022650389763
2019,3.5,TH,26,0.3824091778202677
2019,3.6,TH,13,0.19120458891013384
2019,3.7,TH,2,0.02941609060155905
2019,3.8,TH,2,0.02941609060155905
2019,3.9,TH,0,0.0
2019,4.0,TH,0,0.0
2020,1.0,BB,231,2.560124127230411
2020,1.1,BB,128,1.4185969189848167
2020,1.2,BB,160,1.7732461487310207
2020,1.3,BB,215,2.382799512357309
2020,1.4,BB,257,2.848276626399202
2020,1.5,BB,309,3.424581624736784
2020,1.6,BB,319,3.5354095090324726
2020,1.7,BB,351,3.8900587387786767
2020,1.8,BB,408,4.521777679264103
2020,1.9,BB,442,4.898592485869445
2020,2.0,BB,426,4.721267870996343
2020,2.1,BB,455,5.04266873545384
2020,2.2,BB,470,5.2089105618973734
2020,2.3,BB,513,5.685470464368835
2020,2.4,BB,543,6.0179541172559015
2020,2.5,BB,470,5.2089105618973734
2020,2.6,BB,487,5.3973179652000445
2020,2.7,BB,504,5.5857253685027155
2020,2.8,BB,485,5.375152388340907
2020,2.9,BB,464,5.14241383131996
2020,3.0,BB,380,4.211459603236174
2020,3.1,BB,348,3.85681037348997
2020,3.2,BB,271,3.0034356644131663
2020,3.3,BB,199,2.205474897484207
2020,3.4,BB,111,1.2301895156821456
2020,3.5,BB,60,0.6649673057741328
2020,3.6,BB,15,0.1662418264435332
2020,3.7,BB,2,0.02216557685913776
2020,3.8,BB,0,0.0
2020,3.9,BB,0,0.0
2020,4.0,BB,0,0.0
2020,1.0,BE,337,2.4304053079474977
2020,1.1,BE,220,1.5866147410933218
2020,1.2,BE,273,1.9688446559930766
2020,1.3,BE,319,2.300591374585317
2020,1.4,BE,395,2.8486946487811915
2020,1.5,BE,442,3.187653252560219
2020,1.6,BE,429,3.0938987451319777
2020,1.7,BE,544,3.9232655416125777
2020,1.8,BE,544,3.9232655416125777
2020,1.9,BE,610,4.399249963940574
2020,2.0,BE,578,4.168469637963364
2020,2.1,BE,623,4.493004471368816
2020,2.2,BE,636,4.586758978797057
2020,2.3,BE,699,5.04110774556469
2020,2.4,BE,727,5.24304053079475
2020,2.5,BE,700,5.048319630751479
2020,2.6,BE,680,4.904081927015722
2020,2.7,BE,763,5.502668397519112
2020,2.8,BE,743,5.358430693783355
2020,2.9,BE,711,5.127650367806145
2020,3.0,BE,676,4.875234386268571
2020,3.1,BE,538,3.8799942304918504
2020,3.2,BE,540,3.8944180008654263
2020,3.3,BE,458,3.3030434155488244
2020,3.4,BE,334,2.408769652387134
2020,3.5,BE,206,1.4856483484782923
2020,3.6,BE,112,0.8077311409202366
2020,3.7,BE,24,0.17308524448290782
2020,3.8,BE,4,0.028847540747151304
2020,3.9,BE,1,0.007211885186787826
2020,4.0,BE,0,0.0
2020,1.0,BW,1010,2.245692051139522
2020,1.1,BW,563,1.2518065591995553
2020,1.2,BW,784,1.7431906614785992
2020,1.3,BW,959,2.132295719844358
2020,1.4,BW,1080,2.4013340744858254
2020,1.5,BW,1246,2.7704280155642023
2020,1.6,BW,1519,3.377431906614786
2020,1.7,BW,1498,3.330739299610895
2020,1.8,BW,1786,3.971095052807115
2020,1.9,BW,1865,4.146748193440801
2020,2.0,BW,1940,4.3135075041689825
2020,2.1,BW,2056,4.571428571428571
2020,2.2,BW,2224,4.9449694274597
2020,2.3,BW,2315,5.147304057809895
2020,2.4,BW,2440,5.425236242356865
2020,2.5,BW,2469,5.489716509171762
2020,2.6,BW,2489,5.534185658699277
2020,2.7,BW,2369,5.267370761534186
2020,2.8,BW,2350,5.225125069483046
2020,2.9,BW,2305,5.125069483046137
2020,3.0,BW,1967,4.373540856031128
2020,3.1,BW,1912,4.251250694830461
2020,3.2,BW,1724,3.833240689271818
2020,3.3,BW,1482,3.2951639799888826
2020,3.4,BW,1184,2.632573652028905
2020,3.5,BW,829,1.8432462479155085
2020,3.6,BW,428,0.9516397998888271
2020,3.7,BW,133,0.29571984435797666
2020,3.8,BW,34,0.07559755419677598
2020,3.9,BW,8,0.017787659811006114
2020,4.0,BW,7,0.01556420233463035
2020,1.0,BY,883,2.3173420113373924
2020,1.1,BY,598,1.5693890405206803
2020,1.2,BY,745,1.9551753096787738
2020,1.3,BY,917,2.4065714885576317
2020,1.4,BY,1072,2.81335292882637
2020,1.5,BY,1166,3.0600461893764432
2020,1.6,BY,1421,3.7292672685282384
2020,1.7,BY,1515,3.975960529078312
2020,1.8,BY,1688,4.429981104346
2020,1.9,BY,1838,4.823640562670586
2020,2.0,BY,1775,4.65830359017426
2020,2.1,BY,1927,5.057211841276507
2020,2.2,BY,2040,5.353768633214361
2020,2.3,BY,2138,5.610959479319757
2020,2.4,BY,2059,5.403632164602142
2020,2.5,BY,2061,5.408880957379803
2020,2.6,BY,2078,5.453495695989922
2020,2.7,BY,2034,5.338022254881377
2020,2.8,BY,1976,5.185807264329204
2020,2.9,BY,1748,4.587444887675835
2020,3.0,BY,1569,4.117677934075163
2020,3.1,BY,1458,3.8263699349149696
2020,3.2,BY,1191,3.1256560990972075
2020,3.3,BY,912,2.393449506613479
2020,3.4,BY,629,1.6507453285744278
2020,3.5,BY,384,1.0077682133109385
2020,3.6,BY,197,0.517006088599622
2020,3.7,BY,68,0.17845895444047868
2020,3.8,BY,10,0.026243963888305688
2020,3.9,BY,5,0.013121981944152844
2020,4.0,BY,2,0.005248792777661138
2020,1.0,HB,62,2.344931921331316
2020,1.1,HB,37,1.399394856278366
2020,1.2,HB,45,1.70196671709531
2020,1.3,HB,63,2.3827534039334344
2020,1.4,HB,66,2.496217851739788
2020,1.5,HB,84,3.177004538577912
2020,1.6,HB,70,2.6475037821482603
2020,1.7,HB,76,2.8744326777609683
2020,1.8,HB,107,4.046898638426626
2020,1.9,HB,106,4.009077155824508
2020,2.0,HB,91,3.441754916792738
2020,2.1,HB,109,4.122541603630863
2020,2.2,HB,108,4.084720121028744
2020,2.3,HB,135,5.1059001512859306
2020,2.4,HB,148,5.597579425113464
2020,2.5,HB,140,5.295007564296521
2020,2.6,HB,141,5.332829046898638
2020,2.7,HB,157,5.937972768532527
2020,2.8,HB,145,5.484114977307111
2020,2.9,HB,140,5.295007564296521
2020,3.0,HB,129,4.878971255673222
2020,3.1,HB,127,4.803328290468986
2020,3.2,HB,102,3.8577912254160363
2020,3.3,HB,99,3.7443267776096825
2020,3.4,HB,62,2.344931921331316
2020,3.5,HB,56,2.118003025718608
2020,3.6,HB,22,0.8320726172465961
2020,3.7,HB,13,0.491679273827534
2020,3.8,HB,3,0.11346444780635401
2020,3.9,HB,0,0.0
2020,4.0,HB,1,0.037821482602118005
2020,1.0,HE,650,2.9029520789602965
2020,1.1,HE,379,1.6926443660399269
2020,1.2,HE,447,1.9963378143003885
2020,1.3,HE,503,2.246438301103122
2020,1.4,HE,668,2.9833415211468894
2020,1.5,HE,716,3.1977133669778035
2020,1.6,HE,763,3.4076191326872403
2020,1.7,HE,840,3.7515073020409986
2020,1.8,HE,920,4.108793711759189
2020,1.9,HE,967,4.318699477468626
2020,2.0,HE,990,4.421419320262605
2020,2.1,HE,1022,4.564333884149882
2020,2.2,HE,1068,4.769773569737841
2020,2.3,HE,1132,5.055602697512393
2020,2.4,HE,1191,5.319101424679559
2020,2.5,HE,1199,5.354830065651377
2020,2.6,HE,1115,4.979679335447278
2020,2.7,HE,1146,5.118127819213076
2020,2.8,HE,1122,5.01094189629762
2020,2.9,HE,1050,4.689384127551248
2020,3.0,HE,939,4.1936492340672595
2020,3.1,HE,939,4.1936492340672595
2020,3.2,HE,794,3.546067616453039
2020,3.3,HE,666,2.974409360903935
2020,3.4,HE,520,2.322361663168237
2020,3.5,HE,323,1.4425438792371934
2020,3.6,HE,194,0.8664195435666115
2020,3.7,HE,87,0.388548970568532
2020,3.8,HE,22,0.09825376267250234
2020,3.9,HE,11,0.04912688133625117
2020,4.0,HE,8,0.035728640971819034
2020,1.0,HH,194,2.137270023135397
2020,1.1,HH,138,1.520326098931365
2020,1.2,HH,155,1.7076126473504463
2020,1.3,HH,215,2.368623994711909
2020,1.4,HH,226,2.4898094083948443
2020,1.5,HH,264,2.9084499283904375
2020,1.6,HH,291,3.205905034703096
2020,1.7,HH,311,3.4262421504902503
2020,1.8,HH,382,4.208438911534648
2020,1.9,HH,392,4.318607469428225
2020,2.0,HH,381,4.197422055745291
2020,2.1,HH,409,4.505894017847306
2020,2.2,HH,452,4.979618816789689
2020,2.3,HH,468,5.155888509419412
2020,2.4,HH,477,5.255040211523631
2020,2.5,HH,469,5.16690536520877
2020,2.6,HH,478,5.266057067312989
2020,2.7,HH,505,5.563512173625647
2020,2.8,HH,481,5.299107634681062
2020,2.9,HH,456,5.023686239947119
2020,3.0,HH,435,4.792332268370607
2020,3.1,HH,412,4.538944585215379
2020,3.2,HH,330,3.635562410488047
2020,3.3,HH,309,3.404208438911535
2020,3.4,HH,205,2.258455436818332
2020,3.5,HH,156,1.718629503139804
2020,3.6,HH,63,0.6940619147295362
2020,3.7,HH,20,0.22033711578715434
2020,3.8,HH,3,0.03305056736807315
2020,3.9,HH,0,0.0
2020,4.0,HH,0,0.0
2020,1.0,MV,131,2.5671173819321966
2020,1.1,MV,69,1.352145796590241
2020,1.2,MV,82,1.6068979031941995
2020,1.3,MV,144,2.821869488536155
2020,1.4,MV,136,2.6650989613952576
2020,1.5,MV,132,2.586713697824809
2020,1.6,MV,162,3.1746031746031744
2020,1.7,MV,185,3.6253184401332548
2020,1.8,MV,212,4.154418969233784
2020,1.9,MV,220,4.3111894963746815
2020,2.0,MV,219,4.291593180482069
2020,2.1,MV,276,5.408583186360964
2020,2.2,MV,251,4.91867528904566
2020,2.3,MV,260,5.095042132079169
2020,2.4,MV,294,5.761316872427984
2020,2.5,MV,251,4.91867528904566
2020,2.6,MV,260,5.095042132079169
2020,2.7,MV,283,5.54575739760925
2020,2.8,MV,261,5.114638447971782
2020,2.9,MV,257,5.036253184401333
2020,3.0,MV,212,4.154418969233784
2020,3.1,MV,235,4.605134234763864
2020,3.2,MV,210,4.11522633744856
2020,3.3,MV,173,3.390162649421909
2020,3.4,MV,93,1.8224573780129336
2020,3.5,MV,73,1.4305310601606898
2020,3.6,MV,19,0.37233000195963156
2020,3.7,MV,3,0.058788947677836566
2020,3.8,MV,0,0.0
2020,3.9,MV,0,0.0
2020,4.0,MV,0,0.0
2020,1.0,NI,56,0.56657223796034
2020,1.1,NI,36,0.3642250101173614
2020,1.2,NI,57,0.5766895993524889
2020,1.3,NI,70,0.7082152974504249
2020,1.4,NI,92,0.9307972480777014
2020,1.5,NI,143,1.4467826790772966
2020,1.6,NI,138,1.396195872116552
2020,1.7,NI,192,1.942533387292594
2020,1.8,NI,250,2.529340348037232
2020,1.9,NI,281,2.842978551193849
2020,2.0,NI,289,2.92391744233104
2020,2.1,NI,360,3.642250101173614
2020,2.2,NI,389,3.935653581545933
2020,2.3,NI,400,4.046944556859571
2020,2.4,NI,485,4.90692027519223
2020,2.5,NI,474,4.795629299878592
2020,2.6,NI,584,5.908539053014974
2020,2.7,NI,594,6.009712666936463
2020,2.8,NI,615,6.22217725617159
2020,2.9,NI,688,6.960744637798462
2020,3.0,NI,650,6.576284904896803
2020,3.1,NI,700,7.0821529745042495
2020,3.2,NI,630,6.373937677053824
2020,3.3,NI,631,6.3840550384459736
2020,3.4,NI,476,4.81586402266289
2020,3.5,NI,342,3.4601375961149334
2020,3.6,NI,179,1.811007689194658
2020,3.7,NI,70,0.7082152974504249
2020,3.8,NI,12,0.12140833670578713
2020,3.9,NI,1,0.010117361392148928
2020,4.0,NI,0,0.0
2020,1.0,NW,1780,2.20479853343738
2020,1.1,NW,1041,1.2894355468024228
2020,1.2,NW,1395,1.7279179517669354
2020,1.3,NW,1590,1.9694548697558618
2020,1.4,NW,1861,2.3051292532173955
2020,1.5,NW,2100,2.6011668091115157
2020,1.6,NW,2446,3.029740007184175
2020,1.7,NW,2587,3.2043897786530913
2020,1.8,NW,2823,3.496711381962766
2020,1.9,NW,3257,4.034285855845813
2020,2.0,NW,3148,3.89927291194431
2020,2.1,NW,3520,4.360051032415493
2020,2.2,NW,3641,4.509927786654775
2020,2.3,NW,3684,4.563189773698488
2020,2.4,NW,4086,5.06112742001412
2020,2.5,NW,4109,5.089616389828199
2020,2.6,NW,4188,5.187469807885251
2020,2.7,NW,4181,5.17879925185488
2020,2.8,NW,4248,5.2617888595741515
2020,2.9,NW,4258,5.274175368188969
2020,3.0,NW,3978,4.9273531269741
2020,3.1,NW,3957,4.9013414588829844
2020,3.2,NW,3633,4.500018579762922
2020,3.3,NW,3162,3.9166140240050535
2020,3.4,NW,2597,3.216776287267908
2020,3.5,NW,1853,2.295220046325542
2020,3.6,NW,1109,1.3736638053831767
2020,3.7,NW,382,0.47316462908599954
2020,3.8,NW,88,0.10900127581038732
2020,3.9,NW,13,0.016102461199261765
2020,4.0,NW,18,0.022295715506670134
2020,1.0,RP,215,1.314261262913381
2020,1.1,RP,166,1.0147319518307965
2020,1.2,RP,215,1.314261262913381
2020,1.3,RP,266,1.6260162601626016
2020,1.4,RP,319,1.9499969435784583
2020,1.5,RP,400,2.4451372333272205
2020,1.6,RP,463,2.830246347576258
2020,1.7,RP,502,3.068647227825662
2020,1.8,RP,548,3.349838009658292
2020,1.9,RP,641,3.9183324164068707
2020,2.0,RP,680,4.156733296656275
2020,2.1,RP,670,4.095604865823094
2020,2.2,RP,708,4.327892902989181
2020,2.3,RP,796,4.865823094321168
2020,2.4,RP,825,5.043095543737392
2020,2.5,RP,843,5.153126719237117
2020,2.6,RP,842,5.1470138761538
2020,2.7,RP,919,5.617702793569289
2020,2.8,RP,894,5.464881716486338
2020,2.9,RP,867,5.299834953236751
2020,3.0,RP,883,5.397640442569839
2020,3.1,RP,882,5.391527599486521
2020,3.2,RP,778,4.755791918821444
2020,3.3,RP,697,4.260651629072682
2020,3.4,RP,603,3.686044379240785
2020,3.5,RP,382,2.3351060578274954
2020,3.6,RP,244,1.4915337123296044
2020,3.7,RP,75,0.45846323124885385
2020,3.8,RP,23,0.14059539091631518
2020,3.9,RP,9,0.05501558774986246
2020,4.0,RP,4,0.024451372333272204
2020,1.0,SH,160,1.2855535915153462
2020,1.1,SH,102,0.8195404145910332
2020,1.2,SH,152,1.221275911939579
2020,1.3,SH,180,1.4462477904547646
2020,1.4,SH,210,1.687289088863892
2020,1.5,SH,254,2.0408163265306123
2020,1.6,SH,325,2.611280732765547
2020,1.7,SH,352,2.828217901333762
2020,1.8,SH,384,3.0853286196368312
2020,1.9,SH,433,3.479029407038406
2020,2.0,SH,453,3.6397236059778244
2020,2.1,SH,514,4.12984091274305
2020,2.2,SH,511,4.105736782902137
2020,2.3,SH,582,4.676201189137072
2020,2.4,SH,664,5.335047404788687
2020,2.5,SH,670,5.3832556644705125
2020,2.6,SH,713,5.728748192190262
2020,2.7,SH,716,5.752852322031175
2020,2.8,SH,750,6.026032460228186
2020,2.9,SH,771,6.194761369114575
2020,3.0,SH,745,5.985858910493331
2020,3.1,SH,667,5.3591515346296
2020,3.2,SH,621,4.9895548770689375
2020,3.3,SH,547,4.39498634099309
2020,3.4,SH,430,3.454925277197493
2020,3.5,SH,282,2.265788205045798
2020,3.6,SH,169,1.3578659810380844
2020,3.7,SH,65,0.5222561465531095
2020,3.8,SH,20,0.16069419893941828
2020,3.9,SH,2,0.016069419893941828
2020,4.0,SH,2,0.016069419893941828
2020,1.0,SL,89,2.7158986878242293
2020,1.1,SL,51,1.556301495270064
2020,1.2,SL,57,1.7393957888312481
2020,1.3,SL,68,2.0750686603600856
2020,1.4,SL,87,2.6548672566371683
2020,1.5,SL,93,2.837961550198352
2020,1.6,SL,102,3.112602990540128
2020,1.7,SL,113,3.4482758620689653
2020,1.8,SL,108,3.2956972841013124
2020,1.9,SL,133,4.058590173939579
2020,2.0,SL,124,3.783948733597803
2020,2.1,SL,146,4.455294476655477
2020,2.2,SL,154,4.699420201403723
2020,2.3,SL,161,4.913030210558437
2020,2.4,SL,177,5.401281660054928
2020,2.5,SL,191,5.828501678364358
2020,2.6,SL,175,5.340250228867867
2020,2.7,SL,198,6.042111687519072
2020,2.8,SL,180,5.49282880683552
2020,2.9,SL,173,5.279218797680806
2020,3.0,SL,146,4.455294476655477
2020,3.1,SL,158,4.821483063777846
2020,3.2,SL,153,4.6689044858101925
2020,3.3,SL,116,3.5398230088495577
2020,3.4,SL,71,2.1666158071406776
2020,3.5,SL,36,1.098565761367104
2020,3.6,SL,16,0.4882514494964907
2020,3.7,SL,1,0.030515715593530668
2020,3.8,SL,0,0.0
2020,3.9,SL,0,0.0
2020,4.0,SL,0,0.0
2020,1.0,SN,366,2.91959157626037
2020,1.1,SN,212,1.691129546904914
2020,1.2,SN,253,2.0181876196553925
2020,1.3,SN,362,2.887683471601787
2020,1.4,SN,423,3.374282067645182
2020,1.5,SN,491,3.9167198468410978
2020,1.6,SN,518,4.132099553286535
2020,1.7,SN,558,4.451180599872368
2020,1.8,SN,596,4.754307594128909
2020,1.9,SN,663,5.288768347160179
2020,2.0,SN,704,5.615826419910658
2020,2.1,SN,696,5.55201021059349
2020,2.2,SN,711,5.671665603063178
2020,2.3,SN,732,5.83918315252074
2020,2.4,SN,673,5.368538608806637
2020,2.5,SN,674,5.376515634971283
2020,2.6,SN,683,5.448308870453095
2020,2.7,SN,604,4.818123803446075
2020,2.8,SN,567,4.52297383535418
2020,2.9,SN,535,4.267708998085514
2020,3.0,SN,442,3.5258455647734523
2020,3.1,SN,374,2.9834077855775365
2020,3.2,SN,297,2.3691767708998084
2020,3.3,SN,200,1.595405232929164
2020,3.4,SN,134,1.0689215060625399
2020,3.5,SN,43,0.34301212507977025
2020,3.6,SN,20,0.1595405232929164
2020,3.7,SN,5,0.0398851308232291
2020,3.8,SN,0,0.0
2020,3.9,SN,0,0.0
2020,4.0,SN,0,0.0
2020,1.0,ST,140,2.466525722339676
2020,1.1,ST,68,1.1980267794221282
2020,1.2,ST,104,1.832276250880902
2020,1.3,ST,119,2.0965468639887246
2020,1.4,ST,144,2.536997885835095
2020,1.5,ST,182,3.2064834390415786
2020,1.6,ST,168,2.959830866807611
2020,1.7,ST,222,3.9112050739957716
2020,1.8,ST,243,4.281183932346723
2020,1.9,ST,264,4.651162790697675
2020,2.0,ST,269,4.739252995066948
2020,2.1,ST,274,4.827343199436223
2020,2.2,ST,266,4.686398872445384
2020,2.3,ST,327,5.761099365750528
2020,2.4,ST,334,5.884425651867512
2020,2.5,ST,301,5.303030303030303
2020,2.6,ST,315,5.549682875264271
2020,2.7,ST,284,5.003523608174771
2020,2.8,ST,292,5.1444679351656095
2020,2.9,ST,278,4.897815362931642
2020,3.0,ST,272,4.792107117688513
2020,3.1,ST,265,4.668780831571529
2020,3.2,ST,225,3.964059196617336
2020,3.3,ST,160,2.818886539816772
2020,3.4,ST,103,1.8146582100070472
2020,3.5,ST,44,0.7751937984496124
2020,3.6,ST,13,0.22903453136011276
2020,3.7,ST,0,0.0
2020,3.8,ST,0,0.0
2020,3.9,ST,0,0.0
2020,4.0,ST,0,0.0
2020,1.0,TH,212,3.2445668809305173
2020,1.1,TH,144,2.203856749311295
2020,1.2,TH,170,2.6017753290480563
2020,1.3,TH,192,2.938475665748393
2020,1.4,TH,239,3.657790021426385
2020,1.5,TH,275,4.2087542087542085
2020,1.6,TH,290,4.438322620140802
2020,1.7,TH,314,4.805632078359351
2020,1.8,TH,317,4.85154576063667
2020,1.9,TH,372,5.693296602387512
2020,2.0,TH,331,5.065809611264156
2020,2.1,TH,372,5.693296602387512
2020,2.2,TH,344,5.264768901132538
2020,2.3,TH,357,5.463728191000918
2020,2.4,TH,371,5.677992041628405
2020,2.5,TH,352,5.3872053872053876
2020,2.6,TH,314,4.805632078359351
2020,2.7,TH,304,4.652586470768289
2020,2.8,TH,278,4.254667891031527
2020,2.9,TH,267,4.086317722681359
2020,3.0,TH,191,2.923171104989287
2020,3.1,TH,196,2.999693908784818
2020,3.2,TH,132,2.0202020202020203
2020,3.3,TH,116,1.7753290480563209
2020,3.4,TH,53,0.8111417202326293
2020,3.5,TH,18,0.27548209366391185
2020,3.6,TH,9,0.13774104683195593
2020,3.7,TH,4,0.061218243036424855
2020,3.8,TH,0,0.0
2020,3.9,TH,0,0.0
2020,4.0,TH,0,0.0
2021,1.0,BB,346,3.696186304881957
2021,1.1,BB,192,2.051062920628138
2021,1.2,BB,236,2.5210981732720863
2021,1.3,BB,289,3.0872770003204786
2021,1.4,BB,310,3.311612007264181
2021,1.5,BB,371,3.963251789338746
2021,1.6,BB,406,4.33714346757825
2021,1.7,BB,429,4.582843713278496
2021,1.8,BB,454,4.849909197735284
2021,1.9,BB,501,5.351992308514047
2021,2.0,BB,479,5.116974682192073
2021,2.1,BB,493,5.266531353487875
2021,2.2,BB,526,5.619057792970836
2021,2.3,BB,489,5.223800875974789
2021,2.4,BB,494,5.2772139728661465
2021,2.5,BB,547,5.843392799914539
2021,2.6,BB,484,5.170387779083431
2021,2.7,BB,461,4.924687533383185
2021,2.8,BB,396,4.230317273795535
2021,2.9,BB,380,4.05939536374319
2021,3.0,BB,349,3.7282341630167717
2021,3.1,BB,257,2.7454331802157887
2021,3.2,BB,193,2.0617455400064095
2021,3.3,BB,134,1.431470996688388
2021,3.4,BB,84,0.8973400277748104
2021,3.5,BB,47,0.502083110778763
2021,3.6,BB,10,0.10682619378271552
2021,3.7,BB,3,0.03204785813481466
2021,3.8,BB,0,0.0
2021,3.9,BB,1,0.010682619378271552
2021,4.0,BB,0,0.0
2021,1.0,BE,483,3.465097926680537
2021,1.1,BE,280,2.008752421264079
2021,1.2,BE,361,2.589855800272616
2021,1.3,BE,392,2.812253389769711
2021,1.4,BE,442,3.170959179281154
2021,1.5,BE,478,3.4292273477293924
2021,1.6,BE,558,4.003156610947701
2021,1.7,BE,623,4.469474137312576
2021,1.8,BE,644,4.620130568907382
2021,1.9,BE,671,4.813831695243561
2021,2.0,BE,608,4.3618624004591435
2021,2.1,BE,702,5.036229284740656
2021,2.2,BE,685,4.914269316306765
2021,2.3,BE,743,5.330368032140039
2021,2.4,BE,687,4.928617547887223
2021,2.5,BE,627,4.498170600473491
2021,2.6,BE,665,4.770787000502188
2021,2.7,BE,673,4.828179926824019
2021,2.8,BE,643,4.612956453117153
2021,2.9,BE,577,4.139464810962049
2021,3.0,BE,569,4.082071884640218
2021,3.1,BE,511,3.6659731688069446
2021,3.2,BE,456,3.2713968003443576
2021,3.3,BE,368,2.6400746108042186
2021,3.4,BE,249,1.7863548317669846
2021,3.5,BE,149,1.0689432527440992
2021,3.6,BE,67,0.4806657579453332
2021,3.7,BE,27,0.19370112633617906
2021,3.8,BE,1,0.007174115790228855
2021,3.9,BE,0,0.0
2021,4.0,BE,0,0.0
2021,1.0,BW,1588,3.739638281838734
2021,1.1,BW,832,1.9593067068575736
2021,1.2,BW,1067,2.5127166541070083
2021,1.3,BW,1225,2.884796533534288
2021,1.4,BW,1352,3.183873398643557
2021,1.5,BW,1555,3.661925395629239
2021,1.6,BW,1687,3.9727769404672193
2021,1.7,BW,1790,4.2153353428786735
2021,1.8,BW,1914,4.507347400150716
2021,1.9,BW,2058,4.846458176337603
2021,2.0,BW,2052,4.83232856066315
2021,2.1,BW,2113,4.975979653353429
2021,2.2,BW,2171,5.1125659382064805
2021,2.3,BW,2147,5.056047475508666
2021,2.4,BW,2219,5.22560286360211
2021,2.5,BW,2112,4.973624717407686
2021,2.6,BW,2062,4.855877920120573
2021,2.7,BW,1904,4.483798040693293
2021,2.8,BW,1978,4.658063300678221
2021,2.9,BW,1743,4.104653353428787
2021,3.0,BW,1617,3.8079314242652598
2021,3.1,BW,1444,3.4005275056518465
2021,3.2,BW,1244,2.9295403165033913
2021,3.3,BW,1015,2.39025998492841
2021,3.4,BW,779,1.834495101733233
2021,3.5,BW,456,1.0738507912584778
2021,3.6,BW,222,0.5227957799547852
2021,3.7,BW,86,0.2025244913338357
2021,3.8,BW,21,0.049453654860587795
2021,3.9,BW,11,0.025904295403165033
2021,4.0,BW,0,0.0
2021,1.0,BY,1288,3.263816739730887
2021,1.1,BY,774,1.961330866887971
2021,1.2,BY,1052,2.665788206674607
2021,1.3,BY,1135,2.876111800927451
2021,1.4,BY,1255,3.1801941058713226
2021,1.5,BY,1565,3.965740060309657
2021,1.6,BY,1655,4.193801789017561
2021,1.7,BY,1885,4.776626206826648
2021,1.8,BY,1888,4.7842282644502445
2021,1.9,BY,2080,5.2707599523604385
2021,2.0,BY,2049,5.192205356916605
2021,2.1,BY,2241,5.6787370448268
2021,2.2,BY,2274,5.762359678686364
2021,2.3,BY,2239,5.673669006411068
2021,2.4,BY,2240,5.676203025618934
2021,2.5,BY,2102,5.326508374933482
2021,2.6,BY,1969,4.989483820287358
2021,2.7,BY,1908,4.8349086486075565
2021,2.8,BY,1783,4.518156247624357
2021,2.9,BY,1536,3.892253503281555
2021,3.0,BY,1353,3.4285279882421507
2021,3.1,BY,1067,2.7037984947925904
2021,3.2,BY,821,2.080429769657654
2021,3.3,BY,597,1.5128094670957606
2021,3.4,BY,365,0.9249170108709424
2021,3.5,BY,204,0.5169399184045815
2021,3.6,BY,96,0.24326584395509718
2021,3.7,BY,30,0.07602057623596786
2021,3.8,BY,11,0.027874211286521552
2021,3.9,BY,1,0.0025340192078655956
2021,4.0,BY,0,0.0
2021,1.0,HB,75,2.846299810246679
2021,1.1,HB,52,1.9734345351043643
2021,1.2,HB,54,2.049335863377609
2021,1.3,HB,67,2.5426944971537
2021,1.4,HB,84,3.187855787476281
2021,1.5,HB,79,2.998102466793169
2021,1.6,HB,90,3.415559772296015
2021,1.7,HB,99,3.757115749525617
2021,1.8,HB,106,4.022770398481973
2021,1.9,HB,105,3.984819734345351
2021,2.0,HB,97,3.681214421252372
2021,2.1,HB,118,4.478178368121442
2021,2.2,HB,133,5.047438330170778
